i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
5e-06,1.2375,0.4125,0.698379116,1.85171689e-05,1.26790766e-05,1.11187778e-05,5.03900706e-06,1.86339677e-05,1745946730.0,3.69794436,0.539120884,0.606235923,1e-06,1e-05,ff
1e-05,1.2375,0.4125,0.923459262,2.49613249e-05,1.26790766e-05,1.11187778e-05,9.96817971e-06,2.48194129e-05,1310825330.0,2.48986411,0.314040738,0.807472669,1e-06,1e-05,ff
1.5e-05,1.2375,0.4125,1.10464947,2.88058893e-05,1.26790766e-05,1.11187778e-05,1.477368e-05,2.77763865e-05,1171279600.0,1.88012644,0.132850531,0.903674599,1e-06,1e-05,ff
2e-05,1.2375,0.4125,1.26725715,3.13092503e-05,1.26790766e-05,1.11187778e-05,1.92835167e-05,2.6964381e-05,1206551520.0,1.39831242,0.0297571505,0.877256881,1e-06,1e-05,ff
2.5e-05,1.2375,0.4125,1.41926671,3.29517235e-05,1.26790766e-05,1.11187778e-05,2.31200751e-05,2.32467097e-05,1399506230.0,1.00547726,0.181766712,0.756306478,1e-06,1e-05,ff
3e-05,1.2375,0.4125,1.56489049,3.39970295e-05,1.26790766e-05,1.11187778e-05,2.62200373e-05,1.93300518e-05,1683074380.0,0.737224421,0.327390489,0.628882263,1e-06,1e-05,ff
5e-06,1.65,0.4125,0.698379116,1.85171689e-05,1.62111102e-05,6.17059084e-06,5.03900705e-06,1.86339677e-05,1365544490.0,3.69794436,0.951620884,0.47415085,1e-06,1e-05,ff
1e-05,1.65,0.4125,0.923459262,2.49613249e-05,1.62111102e-05,6.17059084e-06,9.96817971e-06,2.48194129e-05,1025226190.0,2.48986411,0.726540738,0.631542668,1e-06,1e-05,ff
1.5e-05,1.65,0.4125,1.10464947,2.88058893e-05,1.62111102e-05,6.17059084e-06,1.477368e-05,2.77763865e-05,916084315.0,1.88012644,0.545350531,0.706784378,1e-06,1e-05,ff
2e-05,1.65,0.4125,1.26725715,3.13092503e-05,1.62111102e-05,6.17059084e-06,1.92835167e-05,2.6964381e-05,943671282.0,1.39831242,0.38274285,0.686122482,1e-06,1e-05,ff
2.5e-05,1.65,0.4125,1.41926671,3.29517235e-05,1.62111102e-05,6.17059084e-06,2.31200751e-05,2.32467097e-05,1094585530.0,1.00547726,0.230733288,0.591524431,1e-06,1e-05,ff
3e-05,1.65,0.4125,1.56489049,3.39970295e-05,1.62111102e-05,6.17059084e-06,2.62200373e-05,1.93300518e-05,1316370610.0,0.737224421,0.0851095113,0.491863066,1e-06,1e-05,ff
5e-06,0.4125,0.05,0.698379097,1.85171683e-05,4.14901524e-07,2.11559792e-06,5.03900671e-06,1.86339671e-05,6467249990.0,3.6979445,0.285879097,2.24558914,1e-06,1e-05,ff
1e-05,0.4125,0.05,0.923459262,2.49613249e-05,4.14901524e-07,2.11559792e-06,9.96817972e-06,2.48194129e-05,4855494550.0,2.4898641,0.510959262,2.99100044,1e-06,1e-05,ff
1.5e-05,0.4125,0.05,1.10464947,2.88058893e-05,4.14901524e-07,2.11559792e-06,1.477368e-05,2.77763865e-05,4338596150.0,1.88012644,0.692149469,3.34734689,1e-06,1e-05,ff
2e-05,0.4125,0.05,1.26725715,3.13092503e-05,4.14901524e-07,2.11559792e-06,1.92835167e-05,2.6964381e-05,4469248660.0,1.39831242,0.85475715,3.24949168,1e-06,1e-05,ff
2.5e-05,0.4125,0.05,1.41926671,3.29517235e-05,4.14901524e-07,2.11559792e-06,2.31200751e-05,2.32467097e-05,5183981960.0,1.00547726,1.00676671,2.80147316,1e-06,1e-05,ff
3e-05,0.4125,0.05,1.56489049,3.39970295e-05,4.14901524e-07,2.11559792e-06,2.62200373e-05,1.93300518e-05,6234361130.0,0.737224421,1.15239049,2.32947467,1e-06,1e-05,ff
5e-06,0.825,0.05,0.698379116,1.85171689e-05,1.25288834e-06,1.75260115e-06,5.03900706e-06,1.86339677e-05,2141668740.0,3.69794436,0.126620884,0.7436404,1e-06,1e-05,ff
1e-05,0.825,0.05,0.923459262,2.49613249e-05,1.25288834e-06,1.75260115e-06,9.96817971e-06,2.48194129e-05,1607926280.0,2.48986411,0.0984592617,0.990487821,1e-06,1e-05,ff
1.5e-05,0.825,0.05,1.10464947,2.88058893e-05,1.25288834e-06,1.75260115e-06,1.477368e-05,2.77763865e-05,1436752260.0,1.88012644,0.279649469,1.10849409,1e-06,1e-05,ff
2e-05,0.825,0.05,1.26725715,3.13092503e-05,1.25288834e-06,1.75260115e-06,1.92835167e-05,2.6964381e-05,1480018630.0,1.39831242,0.44225715,1.07608875,1e-06,1e-05,ff
