i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
2.5e-05,0.4125,0.825,0.645039161,0.000124342971,5.0160809e-06,5.09097291e-05,2.57016192e-05,0.000126851439,1296564180.0,4.93554271,0.232539161,20.8633871,1e-06,1e-06,tt
3e-05,0.4125,0.825,0.682137485,0.000136154021,5.0160809e-06,5.09097291e-05,3.0620349e-05,0.000138249449,1189668630.0,4.51495339,0.269637485,22.7380294,1e-06,1e-06,tt
5e-06,0.825,0.825,0.424085037,5.05991291e-05,5.32637362e-05,0.000177364779,5.62701697e-06,5.45688032e-05,283842807.0,9.69764325,0.400914963,0.845214133,1e-06,1e-06,tt
1e-05,0.825,0.825,0.500525726,7.593837e-05,5.32637362e-05,0.000177364779,1.07478636e-05,7.96020654e-05,194579904.0,7.40631521,0.324474274,1.23295339,1e-06,1e-06,tt
1.5e-05,0.825,0.825,0.557106465,9.51324312e-05,5.32637362e-05,0.000177364779,1.57850175e-05,9.84306916e-05,157359072.0,6.23570368,0.267893535,1.52458927,1e-06,1e-06,tt
2e-05,0.825,0.825,0.603961505,0.000110866263,5.32637362e-05,0.000177364779,2.07579402e-05,0.000113776738,136134702.0,5.48111887,0.221038495,1.7622836,1e-06,1e-06,tt
2.5e-05,0.825,0.825,0.645039161,0.000124342971,5.32637362e-05,0.000177364779,2.57016192e-05,0.000126851439,122103165.0,4.93554271,0.179960839,1.96479715,1e-06,1e-06,tt
3e-05,0.825,0.825,0.682137485,0.000136154021,5.32637362e-05,0.000177364779,3.0620349e-05,0.000138249449,112036340.0,4.51495339,0.142862515,2.14134049,1e-06,1e-06,tt
5e-06,1.2375,0.825,0.424085037,5.05991291e-05,0.000141135502,0.000232244803,5.62701697e-06,5.45688032e-05,107120662.0,9.69764325,0.813414963,0.318979011,1e-06,1e-06,tt
1e-05,1.2375,0.825,0.500525726,7.593837e-05,0.000141135502,0.000232244803,1.07478636e-05,7.96020654e-05,73433350.1,7.40631521,0.736974274,0.465309601,1e-06,1e-06,tt
1.5e-05,1.2375,0.825,0.557106465,9.51324312e-05,0.000141135502,0.000232244803,1.57850175e-05,9.84306916e-05,59386419.4,6.23570368,0.680393535,0.575371325,1e-06,1e-06,tt
2e-05,1.2375,0.825,0.603961505,0.000110866263,0.000141135502,0.000232244803,2.07579402e-05,0.000113776738,51376462.7,5.48111887,0.633538495,0.665075816,1e-06,1e-06,tt
2.5e-05,1.2375,0.825,0.645039161,0.000124342971,0.000141135502,0.000232244803,2.57016192e-05,0.000126851439,46081040.7,4.93554271,0.592460839,0.74150328,1e-06,1e-06,tt
3e-05,1.2375,0.825,0.682137485,0.000136154021,0.000141135502,0.000232244803,3.0620349e-05,0.000138249449,42281878.1,4.51495339,0.555362515,0.808129733,1e-06,1e-06,tt
5e-06,1.65,0.825,0.424085037,5.05991291e-05,0.000229790029,0.000184107869,5.62701697e-06,5.45688032e-05,65792795.6,9.69764325,1.22591496,0.195914779,1e-06,1e-06,tt
1e-05,1.65,0.825,0.500525726,7.593837e-05,0.000229790029,0.000184107869,1.07478636e-05,7.96020654e-05,45102273.3,7.40631521,1.14947427,0.285790051,1e-06,1e-06,tt
1.5e-05,1.65,0.825,0.557106465,9.51324312e-05,0.000229790029,0.000184107869,1.57850175e-05,9.84306916e-05,36474742.3,6.23570368,1.09289353,0.353389226,1e-06,1e-06,tt
2e-05,1.65,0.825,0.603961505,0.000110866263,0.000229790029,0.000184107869,2.07579402e-05,0.000113776738,31555080.4,5.48111887,1.0460385,0.408485126,1e-06,1e-06,tt
2.5e-05,1.65,0.825,0.645039161,0.000124342971,0.000229790029,0.000184107869,2.57016192e-05,0.000126851439,28302667.6,4.93554271,1.00496084,0.455426364,1e-06,1e-06,tt
3e-05,1.65,0.825,0.682137485,0.000136154021,0.000229790029,0.000184107869,3.0620349e-05,0.000138249449,25969247.2,4.51495339,0.967862515,0.496347886,1e-06,1e-06,tt
5e-06,0.4125,0.4125,0.424085037,5.05991291e-05,4.4145434e-06,4.69139854e-05,5.62701697e-06,5.45688032e-05,1712354710.0,9.69764325,0.0115850371,5.09897157,1e-06,1e-06,tt
1e-05,0.4125,0.4125,0.500525726,7.593837e-05,4.4145434e-06,4.69139854e-05,1.07478636e-05,7.96020654e-05,1173853300.0,7.40631521,0.0880257257,7.43810831,1e-06,1e-06,tt
1.5e-05,0.4125,0.4125,0.557106465,9.51324312e-05,4.4145434e-06,4.69139854e-05,1.57850175e-05,9.84306916e-05,949309059.0,6.23570368,0.144606465,9.19747674,1e-06,1e-06,tt
2e-05,0.4125,0.4125,0.603961505,0.000110866263,4.4145434e-06,4.69139854e-05,2.07579402e-05,0.000113776738,821267588.0,5.48111887,0.191461505,10.6314289,1e-06,1e-06,tt
2.5e-05,0.4125,0.4125,0.645039161,0.000124342971,4.4145434e-06,4.69139854e-05,2.57016192e-05,0.000126851439,736618739.0,4.93554271,0.232539161,11.853144,1e-06,1e-06,tt
3e-05,0.4125,0.4125,0.682137485,0.000136154021,4.4145434e-06,4.69139854e-05,3.0620349e-05,0.000138249449,675888028.0,4.51495339,0.269637485,12.9181871,1e-06,1e-06,tt
5e-06,0.825,0.4125,0.424085037,5.05991291e-05,4.86809663e-05,0.000150897868,5.62701697e-06,5.45688032e-05,155281720.0,9.69764325,0.400914963,0.462390807,1e-06,1e-06,tt
1e-05,0.825,0.4125,0.500525726,7.593837e-05,4.86809663e-05,0.000150897868,1.07478636e-05,7.96020654e-05,106448716.0,7.40631521,0.324474274,0.674511096,1e-06,1e-06,tt
1.5e-05,0.825,0.4125,0.557106465,9.51324312e-05,4.86809663e-05,0.000150897868,1.57850175e-05,9.84306916e-05,86086336.4,6.23570368,0.267893535,0.834056169,1e-06,1e-06,tt
2e-05,0.825,0.4125,0.603961505,0.000110866263,4.86809663e-05,0.000150897868,2.07579402e-05,0.000113776738,74475132.5,5.48111887,0.221038495,0.96409147,1e-06,1e-06,tt
2.5e-05,0.825,0.4125,0.645039161,0.000124342971,4.86809663e-05,0.000150897868,2.57016192e-05,0.000126851439,66798908.1,4.93554271,0.179960839,1.07488044,1e-06,1e-06,tt
3e-05,0.825,0.4125,0.682137485,0.000136154021,4.86809663e-05,0.000150897868,3.0620349e-05,0.000138249449,61291655.9,4.51495339,0.142862515,1.1714619,1e-06,1e-06,tt
5e-06,1.2375,0.4125,0.424085037,5.05991291e-05,0.000106067634,0.000116395285,5.62701697e-06,5.45688032e-05,71268339.8,9.69764325,0.813414963,0.212219604,1e-06,1e-06,tt
1e-05,1.2375,0.4125,0.500525726,7.593837e-05,0.000106067634,0.000116395285,1.07478636e-05,7.96020654e-05,48855868.1,7.40631521,0.736974274,0.309574662,1e-06,1e-06,tt
1.5e-05,1.2375,0.4125,0.557106465,9.51324312e-05,0.000106067634,0.000116395285,1.57850175e-05,9.84306916e-05,39510318.8,6.23570368,0.680393535,0.382799716,1e-06,1e-06,tt
2e-05,1.2375,0.4125,0.603961505,0.000110866263,0.000106067634,0.000116395285,2.07579402e-05,0.000113776738,34181222.6,5.48111887,0.633538495,0.44248092,1e-06,1e-06,tt
2.5e-05,1.2375,0.4125,0.645039161,0.000124342971,0.000106067634,0.000116395285,2.57016192e-05,0.000126851439,30658130.7,4.93554271,0.592460839,0.493328799,1e-06,1e-06,tt
3e-05,1.2375,0.4125,0.682137485,0.000136154021,0.000106067634,0.000116395285,3.0620349e-05,0.000138249449,28130513.7,4.51495339,0.555362515,0.537655977,1e-06,1e-06,tt
5e-06,1.65,0.4125,0.424085037,5.05991291e-05,0.000143935451,6.93340226e-05,5.62701697e-06,5.45688032e-05,52518432.2,9.69764325,1.22591496,0.156386986,1e-06,1e-06,tt
